run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,adversary_strategy,adversary_node_count,byzantine_fraction,view_change_count,clipped_fraction,run_horizon_s,throughput_ratio
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,4,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,4,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.213333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,98.960000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.233333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.513333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.260000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.880000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,100.653333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,100.086667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.253333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,101.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.166667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,100.493333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.560000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,98.233333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.640000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.066667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,99.466667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,100.226667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,124.666667,101.326667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,101.166667,79.833333,26.717100,26.717100,16210.120329,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.014610,230.000,0.811497
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,103.000000,81.893333,26.440388,26.440388,15881.773981,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015924,230.000,0.826203
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,102.166667,81.453333,26.667015,26.667015,16069.065710,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.009693,230.000,0.819519
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,104.500000,83.293333,26.282871,26.282871,15751.680000,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015699,230.000,0.838235
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,106.166667,84.520000,26.040565,26.040565,15698.299780,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.012403,230.000,0.851604
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,105.833333,84.713333,26.030362,26.030362,15614.649449,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015504,230.000,0.848930
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,108.000000,87.353333,25.822222,25.822222,15400.521481,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.012195,230.000,0.866310
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,103.833333,83.106667,26.339133,26.339133,15799.504334,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015798,230.000,0.832888
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,103.833333,83.093333,26.291364,26.291364,15907.375666,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015798,230.000,0.832888
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,366df826,150.0,nan,nan,107.000000,85.300000,25.987290,25.987290,15666.021682,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.009259,230.000,0.858289
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,105.666667,86.266667,26.166814,26.166814,15788.535521,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015528,230.000,0.847594
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,103.000000,82.160000,26.373592,26.373592,15892.318447,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015924,230.000,0.826203
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,106.666667,85.533333,25.977000,25.977000,15582.924000,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.012346,230.000,0.855615
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,366df826,150.0,nan,nan,106.000000,84.600000,26.045283,26.045283,15708.226415,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.015480,230.000,0.850267
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,102.666667,80.940000,26.446753,26.446753,15878.237922,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.014400,230.000,0.823529
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,104.166667,83.506667,26.234880,26.234880,15822.938112,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.009509,230.000,0.835561
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,101.833333,81.246667,26.656890,26.656890,16158.355483,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.012924,230.000,0.816845
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,108.500000,86.593333,25.661935,25.661935,15284.061198,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.010638,230.000,0.870321
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,106.833333,85.840000,25.931981,25.931981,15534.944649,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.010802,230.000,0.856952
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,102.166667,83.186667,26.598108,26.598108,16071.446134,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,2,0.100000,0,0.012882,230.000,0.819519
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,77.333333,61.026667,26.782759,26.782759,17684.565517,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.014862,230.000,0.620321
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,78.000000,61.753333,26.740513,26.740513,17684.447179,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.014737,230.000,0.625668
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,77.000000,61.626667,26.900779,26.900779,17772.068571,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.010707,230.000,0.617647
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,81.333333,64.893333,26.173770,26.173770,16953.639344,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.016129,230.000,0.652406
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,78.333333,62.733333,26.788085,26.788085,17630.461277,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.012605,230.000,0.628342
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,83.000000,66.193333,25.736867,25.736867,16884.796145,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.011905,230.000,0.665775
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,366df826,150.0,nan,nan,82.500000,66.720000,25.846303,25.846303,16938.658909,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.015905,230.000,0.661765
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,81.166667,65.086667,26.079671,26.079671,17009.465298,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.010163,230.000,0.651070
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,79.333333,63.933333,26.276975,26.276975,17312.857815,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.012448,230.000,0.636364
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,366df826,150.0,nan,nan,85.833333,68.546667,25.474485,25.474485,16773.433165,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.005792,230.000,0.688503
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,74.333333,60.326667,27.480538,27.480538,18345.031749,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.021930,230.000,0.596257
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,76.500000,61.400000,27.020131,27.020131,17802.900915,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.015021,230.000,0.613636
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,366df826,150.0,nan,nan,84.333333,68.000000,25.692332,25.692332,16602.262767,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.007843,230.000,0.676471
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,366df826,150.0,nan,nan,80.666667,64.580000,26.316694,26.316694,17310.751736,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.020243,230.000,0.647059
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,366df826,150.0,nan,nan,76.666667,60.346667,27.111652,27.111652,17708.969739,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.019190,230.000,0.614973
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,79.333333,64.033333,26.458487,26.458487,17450.726723,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.008333,230.000,0.636364
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,76.000000,60.806667,27.387368,27.387368,18063.941053,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.017241,230.000,0.609626
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,83.166667,66.106667,25.750701,25.750701,16610.077756,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.013834,230.000,0.667112
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,83.000000,67.180000,25.852530,25.852530,16907.466024,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.013861,230.000,0.665775
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,79.666667,65.353333,26.474310,26.474310,17433.069791,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,5,0.200000,0,0.012397,230.000,0.639037
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,54.833333,42.800000,27.335198,27.335198,19965.058723,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.006042,230.000,0.439840
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,59.666667,47.260000,25.978994,25.978994,18937.592849,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.013774,230.000,0.478610
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,56.166667,44.946667,27.446884,27.446884,20059.191454,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.005900,230.000,0.450535
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.833333,46.526667,26.749971,26.749971,19261.008415,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.016997,230.000,0.463904
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.500000,45.913333,26.804870,26.804870,19564.733217,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.014286,230.000,0.461230
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,366df826,150.0,nan,nan,60.666667,48.400000,26.041319,26.041319,18708.205714,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.010870,230.000,0.486631
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,366df826,150.0,nan,nan,57.833333,46.940000,26.678040,26.678040,19597.711124,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.016997,230.000,0.463904
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.000000,45.553333,26.821053,26.821053,19551.068070,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.008696,230.000,0.457219
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.833333,46.613333,26.589510,26.589510,19608.423285,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.005731,230.000,0.463904
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,366df826,150.0,nan,nan,62.500000,49.840000,25.886720,25.886720,18941.050880,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.005305,230.000,0.501337
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,56.000000,45.393333,26.914286,26.914286,19839.085714,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.028902,230.000,0.449198
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,366df826,150.0,nan,nan,56.666667,45.733333,26.891294,26.891294,19691.881412,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.011628,230.000,0.454545
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,366df826,150.0,nan,nan,62.500000,50.406667,25.838080,25.838080,18464.081920,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.010554,230.000,0.501337
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,366df826,150.0,nan,nan,57.166667,45.706667,27.031137,27.031137,19806.093061,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.014368,230.000,0.458556
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,366df826,150.0,nan,nan,54.333333,42.486667,28.128589,28.128589,20464.090307,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.012121,230.000,0.435829
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,366df826,150.0,nan,nan,56.166667,45.086667,27.170564,27.170564,19831.651513,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.005900,230.000,0.450535
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.000000,45.606667,27.157895,27.157895,19873.358596,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.022857,230.000,0.457219
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,58.666667,46.833333,26.484545,26.484545,18885.370909,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.019499,230.000,0.470588
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,63.000000,50.993333,25.615238,25.615238,18442.869841,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.013055,230.000,0.505348
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,366df826,150.0,510.000000000,510.000000000,57.500000,46.846667,26.665739,26.665739,19551.577043,1.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,8,0.330000,0,0.014286,230.000,0.461230
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,366df826,150.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,withhold-participation,10,0.400000,0,0.000000,230.000,0.000000
pbft-n10,pbft,10,0,poisson,512,0.0,100.0,366df826,150.0,1030.000000000,1040.000000000,9.933333,98.340000,19.800000,19.800000,47034.000000,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013245,230.000,1.000000
pbft-n10,pbft,10,1,poisson,512,0.0,100.0,366df826,150.0,1030.000000000,1040.000000000,9.933333,98.806667,19.800000,19.800000,47034.000000,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013245,230.000,1.000000
pbft-n10,pbft,10,2,poisson,512,0.0,100.0,366df826,150.0,1030.000000000,1040.000000000,9.933333,99.053333,19.800000,19.800000,47034.000000,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013245,230.000,1.000000
