run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,adversary_strategy,byzantine_fraction,slow_node_count,delay_mult,view_change_count,clipped_fraction,run_horizon_s,finality_delay_ratio
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.866667,46.660000,17.177933,17.177933,22442.128492,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.011050,230.000,1.000000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.866667,49.293333,16.723592,16.723592,21598.214477,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.013228,230.000,1.000000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.333333,46.366667,17.732571,17.732571,23012.928000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.005682,230.000,1.000000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.666667,49.433333,17.053784,17.053784,21823.812973,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.015957,230.000,1.000000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.600000,49.233333,16.992683,16.992683,21874.292683,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.016000,230.000,1.000000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,25.133333,50.206667,16.739523,16.739523,21431.172414,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.010499,230.000,nan
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.400000,49.480000,17.063115,17.063115,22027.622951,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.016129,230.000,nan
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.466667,48.926667,16.977384,16.977384,21959.911717,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.008108,230.000,1.000000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,50.040000,16.855645,16.855645,21673.345161,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.005348,230.000,1.000000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.533333,53.213333,16.220352,16.220352,20360.270352,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.007481,230.000,nan
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.380000,17.065479,17.065479,22079.273425,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.026667,230.000,1.000000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.866667,48.046667,17.245810,17.245810,22455.432402,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.011050,230.000,nan
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.066667,52.560000,16.450895,16.450895,20724.721228,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.010127,230.000,nan
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.933333,49.786667,16.895455,16.895455,21582.914439,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.013193,230.000,nan
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.533333,45.986667,17.691501,17.691501,22838.838527,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.016713,230.000,nan
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.133333,48.480000,17.187017,17.187017,22270.962431,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.005495,230.000,nan
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.600000,47.033333,17.646610,17.646610,22775.318644,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.022099,230.000,1.000000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,49.393333,16.962097,16.962097,21706.480645,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.018470,230.000,1.000000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,26.333333,53.266667,16.284304,16.284304,20514.850633,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.017413,230.000,1.000000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.753333,17.132055,17.132055,22067.309589,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,4.000000,0,0.013514,230.000,1.000000
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.866667,46.660000,17.170391,17.170391,22440.650279,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.011050,230.000,1.000000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.866667,49.293333,16.716354,16.716354,21596.795710,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.013228,230.000,1.000000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.333333,46.366667,17.724857,17.724857,22985.331429,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.005682,230.000,1.000000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.666667,49.433333,17.046486,17.046486,21822.382703,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.015957,230.000,1.000000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.600000,49.233333,16.987805,16.987805,21860.965854,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.016000,230.000,1.000000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,25.133333,50.206667,16.732361,16.732361,21429.768700,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.010499,230.000,nan
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.400000,49.480000,17.053279,17.053279,22013.222951,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.016129,230.000,nan
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.466667,48.926667,16.967575,16.967575,21945.550954,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.008108,230.000,1.000000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,50.040000,16.848387,16.848387,21671.922581,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.005348,230.000,1.000000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.533333,53.213333,16.213568,16.213568,20358.940704,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.007481,230.000,nan
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.380000,17.058082,17.058082,22077.823562,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.026667,230.000,1.000000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.866667,48.046667,17.238268,17.238268,22453.954190,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.011050,230.000,nan
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.066667,52.560000,16.443990,16.443990,20723.367775,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.010127,230.000,nan
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.933333,49.786667,16.888235,16.888235,21581.499465,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.013193,230.000,nan
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.533333,45.986667,17.683853,17.683853,22811.476487,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.016713,230.000,nan
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.133333,48.480000,17.179558,17.179558,22244.280663,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.005495,230.000,nan
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.600000,47.033333,17.638983,17.638983,22773.823729,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.022099,230.000,1.000000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,49.393333,16.954839,16.954839,21705.058065,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.018470,230.000,1.000000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,26.333333,53.266667,16.277468,16.277468,20513.510886,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.017413,230.000,1.000000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.753333,17.124658,17.124658,22065.859726,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,6.000000,0,0.013514,230.000,1.000000
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.866667,46.660000,17.162849,17.162849,22413.670391,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.011050,230.000,1.000000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.866667,49.293333,16.709115,16.709115,21595.376944,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.013228,230.000,1.000000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.333333,46.366667,17.714571,17.714571,22970.273143,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.005682,230.000,1.000000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.666667,49.433333,17.041622,17.041622,21809.091892,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.015957,230.000,1.000000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.600000,49.233333,16.980488,16.980488,21859.531707,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.016000,230.000,1.000000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,25.133333,50.206667,16.725199,16.725199,21428.364987,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.010499,230.000,nan
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.400000,49.480000,17.048361,17.048361,21999.786885,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.016129,230.000,nan
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.466667,48.926667,16.960218,16.960218,21944.108992,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.008108,230.000,1.000000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,50.040000,16.841129,16.841129,21670.500000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.005348,230.000,1.000000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.533333,53.213333,16.209045,16.209045,20346.584925,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.007481,230.000,nan
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.380000,17.050685,17.050685,22076.373699,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.026667,230.000,1.000000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.866667,48.046667,17.230726,17.230726,22452.475978,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.011050,230.000,nan
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.066667,52.560000,16.437084,16.437084,20698.664962,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.010127,230.000,nan
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.933333,49.786667,16.878610,16.878610,21567.407487,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.013193,230.000,nan
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.533333,45.986667,17.678754,17.678754,22797.545609,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.016713,230.000,nan
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.133333,48.480000,17.172099,17.172099,22242.818785,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.005495,230.000,nan
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.600000,47.033333,17.633898,17.633898,22759.932203,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.022099,230.000,1.000000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,49.393333,16.947581,16.947581,21703.635484,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.018470,230.000,1.000000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,26.333333,53.266667,16.270633,16.270633,20489.058228,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.017413,230.000,1.000000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.753333,17.114795,17.114795,22051.420274,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,8.000000,0,0.013514,230.000,1.000000
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.866667,46.660000,17.155307,17.155307,22412.192179,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.011050,230.000,1.000000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.866667,49.293333,16.701877,16.701877,21593.958177,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.013228,230.000,1.000000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.333333,46.366667,17.706857,17.706857,22968.761143,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.005682,230.000,1.000000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.666667,49.433333,17.034324,17.034324,21807.661622,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.015957,230.000,1.000000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.600000,49.233333,16.973171,16.973171,21858.097561,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.016000,230.000,1.000000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,25.133333,50.206667,16.720424,16.720424,21415.320955,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.010499,230.000,nan
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.400000,49.480000,17.043443,17.043443,21986.350820,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.016129,230.000,nan
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.466667,48.926667,16.950409,16.950409,21929.748229,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.008108,230.000,1.000000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,50.040000,16.836290,16.836290,21657.280645,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.005348,230.000,1.000000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.533333,53.213333,16.200000,16.200000,20333.342714,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.007481,230.000,nan
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.380000,17.043288,17.043288,22074.923836,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.026667,230.000,1.000000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.866667,48.046667,17.220670,17.220670,22437.754190,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.011050,230.000,nan
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,26.066667,52.560000,16.427877,16.427877,20685.185678,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.010127,230.000,nan
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.933333,49.786667,16.868984,16.868984,21553.315508,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.013193,230.000,nan
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,23.533333,45.986667,17.671105,17.671105,22796.046459,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.016713,230.000,nan
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,nan,nan,24.133333,48.480000,17.164641,17.164641,22216.137017,0.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.005495,230.000,nan
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,23.600000,47.033333,17.626271,17.626271,22758.437288,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.022099,230.000,1.000000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.800000,49.393333,16.940323,16.940323,21702.212903,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.018470,230.000,1.000000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,26.333333,53.266667,16.266076,16.266076,20476.608608,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.017413,230.000,1.000000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,24.333333,49.753333,17.107397,17.107397,22049.970411,1.000000,0.000000,nan,nan,nan,nan,nan,delay-emission,0.300000,3,10.000000,0,0.013514,230.000,1.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.213333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,98.960000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.233333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.513333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.260000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.880000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,100.653333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,100.086667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.253333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,101.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.166667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,100.493333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,8b2d0bb0-dirty,150.0,510.000000000,510.000000000,124.666667,99.560000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0.000000,0,0.000000,0,0.013193,230.000,1.000000
