run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,network_phase_id,e_delay_ms,slot_duration_ms,clipped_fraction,run_horizon_s
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6370.085550249,6370.085550249,10.312500,99.893750,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6355.717991971,6355.717991971,10.312500,99.131250,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6366.937556301,6366.937556301,10.312500,99.312500,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6344.258126632,6344.258126632,10.312500,99.222917,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6360.747179585,6360.747179585,10.312500,98.358333,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6347.995348259,6347.995348259,10.312500,98.979167,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6361.333732915,6361.333732915,10.312500,99.200000,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6371.091631998,6371.091631998,10.312500,99.202083,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
pbft-n10,pbft,10,0,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1899.272993399,1986.732459417,9.977083,99.670833,19.796200,19.796200,47043.434537,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004366,528.000
pbft-n10,pbft,10,1,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1965.285788821,2156.996395604,9.958333,99.295833,19.821130,19.821130,47109.993305,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.006237,528.000
pbft-n10,pbft,10,2,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1872.933482892,1990.014560186,9.970833,99.081250,19.806101,19.806101,47072.802340,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004990,528.000
pbft-n10,pbft,10,3,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1725.639372856,1901.668262154,9.975000,99.983333,19.799499,19.799499,47053.219716,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004574,528.000
pbft-n10,pbft,10,4,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1911.970946661,2044.183471262,9.962500,99.933333,19.819322,19.819322,47101.309076,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.005821,528.000
pbft-n10,pbft,10,5,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1752.036240488,1809.969417474,9.975000,100.112500,19.801378,19.801378,47053.310777,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004574,528.000
pbft-n10,pbft,10,6,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,2125.049413534,2241.949030055,9.966667,100.125000,19.809574,19.809574,47081.546823,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.005405,528.000
pbft-n10,pbft,10,7,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1929.278601857,2016.354040591,9.979167,100.033333,19.793319,19.793319,47033.673486,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004158,528.000
pbft-n10,pbft,10,8,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1841.583731471,1980.992143969,9.970833,99.897917,19.806937,19.806937,47072.842457,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004990,528.000
pbft-n10,pbft,10,9,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,2026.087231594,2173.008009562,9.975000,99.985417,19.800752,19.800752,47053.279031,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004574,528.000
pbft-n10,pbft,10,10,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1812.022688597,1916.192974946,9.975000,100.504167,19.799916,19.799916,47053.241437,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004574,528.000
pbft-n10,pbft,10,11,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1784.341624398,1967.758680044,9.979167,99.952083,19.792067,19.792067,47033.613361,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004158,528.000
pbft-n10,pbft,10,12,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1991.807637400,2028.328865214,9.972917,100.660417,19.802381,19.802381,47052.292459,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.002708,528.000
pbft-n10,pbft,10,13,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,2000.766388930,2080.247431470,9.968750,99.920833,19.810867,19.810867,47082.670010,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.005198,528.000
pbft-n10,pbft,10,14,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,1959.816080711,2034.389488077,9.977083,100.097917,19.798288,19.798288,47043.534767,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1000.000,0.004366,528.000
